"taxon" "sample_id" "abundance" "species"
"12165" "Nitrospinota" "G_FM90" 0 "Fejervarya_multistriata"
"12166" "Nitrospinota" "G_FM91" 9.50028500855026e-05 "Fejervarya_multistriata"
"12167" "Nitrospinota" "G_FM92" 0 "Fejervarya_multistriata"
"12168" "Nitrospinota" "G_FM93" 0 "Fejervarya_multistriata"
"12169" "Nitrospinota" "G_FM94" 0 "Fejervarya_multistriata"
"12170" "Nitrospinota" "G_FM95" 0 "Fejervarya_multistriata"
"12171" "Nitrospinota" "G_FM96" 0 "Fejervarya_multistriata"
"12172" "Nitrospinota" "G_FM97" 0 "Fejervarya_multistriata"
"12173" "Nitrospinota" "G_FM98" 0 "Fejervarya_multistriata"
"12174" "Nitrospinota" "G_FM99" 0 "Fejervarya_multistriata"
"12175" "Nitrospinota" "G_HG1" 0 "Hylarana_guentheri"
"12176" "Nitrospinota" "G_HG10" 0 "Hylarana_guentheri"
"12177" "Nitrospinota" "G_HG11" 0 "Hylarana_guentheri"
"12178" "Nitrospinota" "G_HG12" 0 "Hylarana_guentheri"
"12179" "Nitrospinota" "G_HG13" 0 "Hylarana_guentheri"
"12180" "Nitrospinota" "G_HG14" 0 "Hylarana_guentheri"
"12181" "Nitrospinota" "G_HG15" 0 "Hylarana_guentheri"
"12182" "Nitrospinota" "G_HG16" 0 "Hylarana_guentheri"
"12183" "Nitrospinota" "G_HG17" 0 "Hylarana_guentheri"
"12184" "Nitrospinota" "G_HG18" 0 "Hylarana_guentheri"
"12185" "Nitrospinota" "G_HG19" 0 "Hylarana_guentheri"
"12186" "Nitrospinota" "G_HG2" 0 "Hylarana_guentheri"
"12187" "Nitrospinota" "G_HG20" 0 "Hylarana_guentheri"
"12188" "Nitrospinota" "G_HG21" 0 "Hylarana_guentheri"
"12189" "Nitrospinota" "G_HG22" 0 "Hylarana_guentheri"
"12190" "Nitrospinota" "G_HG23" 0 "Hylarana_guentheri"
"12191" "Nitrospinota" "G_HG24" 0 "Hylarana_guentheri"
"12192" "Nitrospinota" "G_HG25" 0 "Hylarana_guentheri"
"12193" "Nitrospinota" "G_HG26" 0 "Hylarana_guentheri"
"12194" "Nitrospinota" "G_HG27" 0 "Hylarana_guentheri"
"12195" "Nitrospinota" "G_HG28" 0 "Hylarana_guentheri"
"12196" "Nitrospinota" "G_HG29" 0 "Hylarana_guentheri"
"12197" "Nitrospinota" "G_HG3" 0 "Hylarana_guentheri"
"12198" "Nitrospinota" "G_HG4" 0 "Hylarana_guentheri"
"12199" "Nitrospinota" "G_HG5" 0 "Hylarana_guentheri"
"12200" "Nitrospinota" "G_HG6" 0 "Hylarana_guentheri"
"12201" "Nitrospinota" "G_HG7" 0 "Hylarana_guentheri"
"12202" "Nitrospinota" "G_HG8" 0 "Hylarana_guentheri"
"12203" "Nitrospinota" "G_HG9" 0 "Hylarana_guentheri"
"12204" "Nitrospinota" "G_KR1" 0 "Kaloula_rugifera"
"12205" "Nitrospinota" "G_KR2" 0 "Kaloula_rugifera"
"12206" "Nitrospinota" "G_KR3" 0 "Kaloula_rugifera"
"12207" "Nitrospinota" "G_KR4" 0 "Kaloula_rugifera"
"12208" "Nitrospinota" "G_KR5" 0 "Kaloula_rugifera"
"12209" "Nitrospinota" "G_KR6" 0 "Kaloula_rugifera"
"12210" "Nitrospinota" "G_KR7" 0 "Kaloula_rugifera"
"12211" "Nitrospinota" "G_KR8" 0 "Kaloula_rugifera"
"12212" "Nitrospinota" "G_MF1" 0 "Microhyla_fissipes"
"12213" "Nitrospinota" "G_MF10" 0 "Microhyla_fissipes"
"12214" "Nitrospinota" "G_MF11" 0 "Microhyla_fissipes"
"12215" "Nitrospinota" "G_MF12" 0 "Microhyla_fissipes"
"12216" "Nitrospinota" "G_MF13" 0 "Microhyla_fissipes"
"12217" "Nitrospinota" "G_MF14" 0 "Microhyla_fissipes"
"12218" "Nitrospinota" "G_MF15" 0 "Microhyla_fissipes"
"12219" "Nitrospinota" "G_MF16" 0 "Microhyla_fissipes"
"12220" "Nitrospinota" "G_MF17" 0 "Microhyla_fissipes"
"12221" "Nitrospinota" "G_MF18" 0 "Microhyla_fissipes"
"12222" "Nitrospinota" "G_MF19" 0 "Microhyla_fissipes"
"12223" "Nitrospinota" "G_MF2" 0 "Microhyla_fissipes"
"12224" "Nitrospinota" "G_MF20" 0 "Microhyla_fissipes"
"12225" "Nitrospinota" "G_MF21" 0 "Microhyla_fissipes"
"12226" "Nitrospinota" "G_MF22" 0 "Microhyla_fissipes"
"12227" "Nitrospinota" "G_MF23" 0 "Microhyla_fissipes"
"12228" "Nitrospinota" "G_MF24" 0 "Microhyla_fissipes"
"12229" "Nitrospinota" "G_MF25" 0 "Microhyla_fissipes"
"12230" "Nitrospinota" "G_MF3" 0 "Microhyla_fissipes"
"12231" "Nitrospinota" "G_MF4" 0 "Microhyla_fissipes"
"12232" "Nitrospinota" "G_MF5" 0 "Microhyla_fissipes"
"12233" "Nitrospinota" "G_MF6" 0 "Microhyla_fissipes"
"12234" "Nitrospinota" "G_MF7" 0 "Microhyla_fissipes"
"12235" "Nitrospinota" "G_MF8" 0 "Microhyla_fissipes"
"12236" "Nitrospinota" "G_MF9" 0 "Microhyla_fissipes"
"12237" "Nitrospinota" "G_OG1" 0 "Odorrana_graminea"
"12238" "Nitrospinota" "G_OG2" 0 "Odorrana_graminea"
"12239" "Nitrospinota" "G_OG3" 0 "Odorrana_graminea"
"12240" "Nitrospinota" "G_OG4" 0 "Odorrana_graminea"
"12241" "Nitrospinota" "G_OG5" 0 "Odorrana_graminea"
"12242" "Nitrospinota" "G_OG6" 0 "Odorrana_graminea"
"12243" "Nitrospinota" "G_OGR1" 0 "Odorrana_grahami"
"12244" "Nitrospinota" "G_OGR2" 0 "Odorrana_grahami"
"12245" "Nitrospinota" "G_OGR3" 0 "Odorrana_grahami"
"12246" "Nitrospinota" "G_OGR4" 0 "Odorrana_grahami"
"12247" "Nitrospinota" "G_OM1" 0 "Odorrana_margaretae"
"12248" "Nitrospinota" "G_OM10" 0 "Odorrana_margaretae"
"12249" "Nitrospinota" "G_OM11" 0 "Odorrana_margaretae"
"12250" "Nitrospinota" "G_OM12" 0 "Odorrana_margaretae"
"12251" "Nitrospinota" "G_OM13" 0 "Odorrana_margaretae"
"12252" "Nitrospinota" "G_OM14" 0 "Odorrana_margaretae"
"12253" "Nitrospinota" "G_OM15" 0 "Odorrana_margaretae"
"12254" "Nitrospinota" "G_OM16" 0 "Odorrana_margaretae"
"12255" "Nitrospinota" "G_OM17" 0 "Odorrana_margaretae"
"12256" "Nitrospinota" "G_OM18" 0 "Odorrana_margaretae"
"12257" "Nitrospinota" "G_OM19" 0 "Odorrana_margaretae"
"12258" "Nitrospinota" "G_OM2" 0 "Odorrana_margaretae"
"12259" "Nitrospinota" "G_OM20" 0 "Odorrana_margaretae"
"12260" "Nitrospinota" "G_OM21" 0 "Odorrana_margaretae"
"12261" "Nitrospinota" "G_OM22" 0 "Odorrana_margaretae"
"12262" "Nitrospinota" "G_OM23" 0 "Odorrana_margaretae"
"12263" "Nitrospinota" "G_OM24" 0 "Odorrana_margaretae"
"12264" "Nitrospinota" "G_OM3" 0 "Odorrana_margaretae"
"12265" "Nitrospinota" "G_OM4" 0 "Odorrana_margaretae"
"12266" "Nitrospinota" "G_OM5" 0 "Odorrana_margaretae"
"12267" "Nitrospinota" "G_OM6" 0 "Odorrana_margaretae"
"12268" "Nitrospinota" "G_OM7" 0 "Odorrana_margaretae"
"12269" "Nitrospinota" "G_OM8" 0 "Odorrana_margaretae"
"12270" "Nitrospinota" "G_OM9" 0 "Odorrana_margaretae"
"12271" "Nitrospinota" "G_OO1" 0 "Oreolalax_omeimontis"
"12272" "Nitrospinota" "G_OO2" 0 "Oreolalax_omeimontis"
"12273" "Nitrospinota" "G_OO3" 0 "Oreolalax_omeimontis"
"12274" "Nitrospinota" "G_OO4" 0 "Oreolalax_omeimontis"
"12275" "Nitrospinota" "G_OS1" 0 "Odorrana_schmackeri"
"12276" "Nitrospinota" "G_OS2" 0 "Odorrana_schmackeri"
"12277" "Nitrospinota" "G_OS3" 0 "Odorrana_schmackeri"
"12278" "Nitrospinota" "G_OS4" 0 "Odorrana_schmackeri"
"12279" "Nitrospinota" "G_OS5" 0 "Odorrana_schmackeri"
"12280" "Nitrospinota" "G_OS6" 0 "Odorrana_schmackeri"
"12281" "Nitrospinota" "G_PB1" 0 "Polypedates_braueri"
"12282" "Nitrospinota" "G_PB10" 0 "Polypedates_braueri"
"12283" "Nitrospinota" "G_PB11" 0 "Polypedates_braueri"
"12284" "Nitrospinota" "G_PB12" 0 "Polypedates_braueri"
"12285" "Nitrospinota" "G_PB13" 0 "Polypedates_braueri"
"12286" "Nitrospinota" "G_PB14" 0 "Polypedates_braueri"
"12287" "Nitrospinota" "G_PB2" 0 "Polypedates_braueri"
"12288" "Nitrospinota" "G_PB3" 0 "Polypedates_braueri"
"12289" "Nitrospinota" "G_PB4" 0 "Polypedates_braueri"
"12290" "Nitrospinota" "G_PB5" 0 "Polypedates_braueri"
"12291" "Nitrospinota" "G_PB6" 0 "Polypedates_braueri"
"12292" "Nitrospinota" "G_PB7" 0 "Polypedates_braueri"
"12293" "Nitrospinota" "G_PB8" 0 "Polypedates_braueri"
"12294" "Nitrospinota" "G_PB9" 0 "Polypedates_braueri"
"12295" "Nitrospinota" "G_PN1" 0 "Pelophylax_nigromaculatus"
"12296" "Nitrospinota" "G_PN10" 0 "Pelophylax_nigromaculatus"
"12297" "Nitrospinota" "G_PN11" 0 "Pelophylax_nigromaculatus"
"12298" "Nitrospinota" "G_PN12" 0 "Pelophylax_nigromaculatus"
"12299" "Nitrospinota" "G_PN13" 0 "Pelophylax_nigromaculatus"
"12300" "Nitrospinota" "G_PN14" 0 "Pelophylax_nigromaculatus"
"12301" "Nitrospinota" "G_PN15" 0 "Pelophylax_nigromaculatus"
"12302" "Nitrospinota" "G_PN16" 0 "Pelophylax_nigromaculatus"
"12303" "Nitrospinota" "G_PN17" 0 "Pelophylax_nigromaculatus"
"12304" "Nitrospinota" "G_PN18" 0 "Pelophylax_nigromaculatus"
"12305" "Nitrospinota" "G_PN19" 0 "Pelophylax_nigromaculatus"
"12306" "Nitrospinota" "G_PN2" 0 "Pelophylax_nigromaculatus"
"12307" "Nitrospinota" "G_PN20" 0 "Pelophylax_nigromaculatus"
"12308" "Nitrospinota" "G_PN21" 0 "Pelophylax_nigromaculatus"
"12309" "Nitrospinota" "G_PN22" 0 "Pelophylax_nigromaculatus"
"12310" "Nitrospinota" "G_PN23" 0 "Pelophylax_nigromaculatus"
"12311" "Nitrospinota" "G_PN24" 0 "Pelophylax_nigromaculatus"
"12312" "Nitrospinota" "G_PN25" 0 "Pelophylax_nigromaculatus"
"12313" "Nitrospinota" "G_PN26" 0 "Pelophylax_nigromaculatus"
"12314" "Nitrospinota" "G_PN3" 0 "Pelophylax_nigromaculatus"
"12315" "Nitrospinota" "G_PN4" 0 "Pelophylax_nigromaculatus"
"12316" "Nitrospinota" "G_PN5" 0 "Pelophylax_nigromaculatus"
"12317" "Nitrospinota" "G_PN6" 0 "Pelophylax_nigromaculatus"
"12318" "Nitrospinota" "G_PN7" 0 "Pelophylax_nigromaculatus"
"12319" "Nitrospinota" "G_PN8" 0 "Pelophylax_nigromaculatus"
"12320" "Nitrospinota" "G_PN9" 0 "Pelophylax_nigromaculatus"
"12321" "Nitrospinota" "G_QB1" 0 "Quasipaa_boulengeri"
"12322" "Nitrospinota" "G_QB10" 0 "Quasipaa_boulengeri"
"12323" "Nitrospinota" "G_QB11" 0 "Quasipaa_boulengeri"
"12324" "Nitrospinota" "G_QB12" 0 "Quasipaa_boulengeri"
"12325" "Nitrospinota" "G_QB13" 0 "Quasipaa_boulengeri"
"12326" "Nitrospinota" "G_QB14" 0 "Quasipaa_boulengeri"
"12327" "Nitrospinota" "G_QB15" 0 "Quasipaa_boulengeri"
"12328" "Nitrospinota" "G_QB16" 0 "Quasipaa_boulengeri"
"12329" "Nitrospinota" "G_QB17" 0 "Quasipaa_boulengeri"
"12330" "Nitrospinota" "G_QB18" 0 "Quasipaa_boulengeri"
"12331" "Nitrospinota" "G_QB19" 0 "Quasipaa_boulengeri"
"12332" "Nitrospinota" "G_QB2" 0 "Quasipaa_boulengeri"
"12333" "Nitrospinota" "G_QB3" 0 "Quasipaa_boulengeri"
"12334" "Nitrospinota" "G_QB4" 0 "Quasipaa_boulengeri"
"12335" "Nitrospinota" "G_QB5" 0 "Quasipaa_boulengeri"
"12336" "Nitrospinota" "G_QB6" 0 "Quasipaa_boulengeri"
"12337" "Nitrospinota" "G_QB7" 0 "Quasipaa_boulengeri"
"12338" "Nitrospinota" "G_QB8" 0 "Quasipaa_boulengeri"
"12339" "Nitrospinota" "G_QB9" 0 "Quasipaa_boulengeri"
"12340" "Nitrospinota" "G_RCH1" 0 "Rana_chaochiaoensis"
"12341" "Nitrospinota" "G_RCH2" 0 "Rana_chaochiaoensis"
"12342" "Nitrospinota" "G_RCH3" 0 "Rana_chaochiaoensis"
"12343" "Nitrospinota" "G_RCH4" 0 "Rana_chaochiaoensis"
"12344" "Nitrospinota" "G_RO1" 0 "Rana_omeimontis"
"12345" "Nitrospinota" "G_RO10" 0 "Rana_omeimontis"
"12346" "Nitrospinota" "G_RO11" 0 "Rana_omeimontis"
"12347" "Nitrospinota" "G_RO2" 0 "Rana_omeimontis"
"12348" "Nitrospinota" "G_RO3" 0 "Rana_omeimontis"
"12349" "Nitrospinota" "G_RO4" 0 "Rana_omeimontis"
"12350" "Nitrospinota" "G_RO5" 0 "Rana_omeimontis"
"12351" "Nitrospinota" "G_RO6" 0 "Rana_omeimontis"
"12352" "Nitrospinota" "G_RO7" 0 "Rana_omeimontis"
"12353" "Nitrospinota" "G_RO8" 0 "Rana_omeimontis"
"12354" "Nitrospinota" "G_RO9" 0 "Rana_omeimontis"
"12355" "Nitrospinota" "G_SB1" 0 "Scutiger_boulengeri"
"12356" "Nitrospinota" "G_SB2" 0 "Scutiger_boulengeri"
"12357" "Nitrospinota" "G_SB3" 0 "Scutiger_boulengeri"
"12358" "Nitrospinota" "G_SB4" 0 "Scutiger_boulengeri"
"12359" "Nitrospinota" "G_SB5" 0 "Scutiger_boulengeri"
"12360" "Nitrospinota" "G_SB6" 0 "Scutiger_boulengeri"
"12361" "Nitrospirota" "G_AL1" 0 "Amolops_loloensis"
"12362" "Nitrospirota" "G_AL2" 0 "Amolops_loloensis"
"12363" "Nitrospirota" "G_AL3" 0 "Amolops_loloensis"
"12364" "Nitrospirota" "G_AL4" 0 "Amolops_loloensis"
"12365" "Nitrospirota" "G_AL5" 0 "Amolops_loloensis"
"12366" "Nitrospirota" "G_AL6" 0 "Amolops_loloensis"
"12367" "Nitrospirota" "G_AM1" 0 "Amolops_mantzorum"
"12368" "Nitrospirota" "G_AM10" 0 "Amolops_mantzorum"
"12369" "Nitrospirota" "G_AM11" 0 "Amolops_mantzorum"
"12370" "Nitrospirota" "G_AM12" 0 "Amolops_mantzorum"
"12371" "Nitrospirota" "G_AM13" 0 "Amolops_mantzorum"
"12372" "Nitrospirota" "G_AM14" 0 "Amolops_mantzorum"
"12373" "Nitrospirota" "G_AM15" 0 "Amolops_mantzorum"
"12374" "Nitrospirota" "G_AM16" 0 "Amolops_mantzorum"
"12375" "Nitrospirota" "G_AM17" 0 "Amolops_mantzorum"
"12376" "Nitrospirota" "G_AM2" 0 "Amolops_mantzorum"
"12377" "Nitrospirota" "G_AM3" 0 "Amolops_mantzorum"
"12378" "Nitrospirota" "G_AM4" 0 "Amolops_mantzorum"
"12379" "Nitrospirota" "G_AM5" 0 "Amolops_mantzorum"
"12380" "Nitrospirota" "G_AM6" 0 "Amolops_mantzorum"
"12381" "Nitrospirota" "G_AM7" 0 "Amolops_mantzorum"
"12382" "Nitrospirota" "G_AM8" 0 "Amolops_mantzorum"
"12383" "Nitrospirota" "G_AM9" 0 "Amolops_mantzorum"
"12384" "Nitrospirota" "G_BG100" 0 "Bufo_gargarizans"
"12385" "Nitrospirota" "G_BG101" 0 "Bufo_gargarizans"
"12386" "Nitrospirota" "G_BG102" 0 "Bufo_gargarizans"
"12387" "Nitrospirota" "G_BG103" 0.000399964003239708 "Bufo_gargarizans"
"12388" "Nitrospirota" "G_BG104" 0 "Bufo_gargarizans"
"12389" "Nitrospirota" "G_BG105" 0 "Bufo_gargarizans"
"12390" "Nitrospirota" "G_BG106" 0 "Bufo_gargarizans"
"12391" "Nitrospirota" "G_BG107" 0 "Bufo_gargarizans"
"12392" "Nitrospirota" "G_BG108" 0 "Bufo_gargarizans"
"12393" "Nitrospirota" "G_BG109" 0 "Bufo_gargarizans"
"12394" "Nitrospirota" "G_BG110" 0 "Bufo_gargarizans"
"12395" "Nitrospirota" "G_BG111" 0 "Bufo_gargarizans"
"12396" "Nitrospirota" "G_BG112" 0 "Bufo_gargarizans"
"12397" "Nitrospirota" "G_BG113" 0 "Bufo_gargarizans"
"12398" "Nitrospirota" "G_BG114" 0 "Bufo_gargarizans"
"12399" "Nitrospirota" "G_BG115" 0 "Bufo_gargarizans"
"12400" "Nitrospirota" "G_BG116" 0 "Bufo_gargarizans"
"12401" "Nitrospirota" "G_BG117" 0 "Bufo_gargarizans"
"12402" "Nitrospirota" "G_BG118" 0 "Bufo_gargarizans"
"12403" "Nitrospirota" "G_BG119" 0 "Bufo_gargarizans"
"12404" "Nitrospirota" "G_BG120" 0 "Bufo_gargarizans"
"12405" "Nitrospirota" "G_BG121" 0 "Bufo_gargarizans"
"12406" "Nitrospirota" "G_BG122" 0 "Bufo_gargarizans"
"12407" "Nitrospirota" "G_BG123" 0 "Bufo_gargarizans"
"12408" "Nitrospirota" "G_BG124" 0 "Bufo_gargarizans"
"12409" "Nitrospirota" "G_BG125" 0.000150018002160259 "Bufo_gargarizans"
"12410" "Nitrospirota" "G_BG126" 0 "Bufo_gargarizans"
"12411" "Nitrospirota" "G_BG127" 0.000140004200126004 "Bufo_gargarizans"
"12412" "Nitrospirota" "G_BG128" 3.49949257357683e-05 "Bufo_gargarizans"
"12413" "Nitrospirota" "G_BG44" 0 "Bufo_gargarizans"
"12414" "Nitrospirota" "G_BG45" 0 "Bufo_gargarizans"
"12415" "Nitrospirota" "G_BG46" 0 "Bufo_gargarizans"
"12416" "Nitrospirota" "G_BG47" 2.50003750056251e-05 "Bufo_gargarizans"
"12417" "Nitrospirota" "G_BG48" 0 "Bufo_gargarizans"
"12418" "Nitrospirota" "G_BG49" 0 "Bufo_gargarizans"
"12419" "Nitrospirota" "G_BG50" 0 "Bufo_gargarizans"
"12420" "Nitrospirota" "G_BG51" 0 "Bufo_gargarizans"
"12421" "Nitrospirota" "G_BG52" 0 "Bufo_gargarizans"
"12422" "Nitrospirota" "G_BG53" 0 "Bufo_gargarizans"
"12423" "Nitrospirota" "G_BG54" 0 "Bufo_gargarizans"
"12424" "Nitrospirota" "G_BG55" 0 "Bufo_gargarizans"
"12425" "Nitrospirota" "G_BG56" 0 "Bufo_gargarizans"
"12426" "Nitrospirota" "G_BG57" 0 "Bufo_gargarizans"
"12427" "Nitrospirota" "G_BG58" 0 "Bufo_gargarizans"
"12428" "Nitrospirota" "G_BG59" 0 "Bufo_gargarizans"
"12429" "Nitrospirota" "G_BG60" 0 "Bufo_gargarizans"
"12430" "Nitrospirota" "G_BG61" 0 "Bufo_gargarizans"
"12431" "Nitrospirota" "G_BG62" 0 "Bufo_gargarizans"
"12432" "Nitrospirota" "G_BG63" 0 "Bufo_gargarizans"
"12433" "Nitrospirota" "G_BG64" 0 "Bufo_gargarizans"
"12434" "Nitrospirota" "G_BG65" 0 "Bufo_gargarizans"
"12435" "Nitrospirota" "G_BG66" 0 "Bufo_gargarizans"
"12436" "Nitrospirota" "G_BG67" 0 "Bufo_gargarizans"
"12437" "Nitrospirota" "G_BG68" 0 "Bufo_gargarizans"
"12438" "Nitrospirota" "G_BG69" 0 "Bufo_gargarizans"
"12439" "Nitrospirota" "G_BG70" 0 "Bufo_gargarizans"
"12440" "Nitrospirota" "G_BG71" 0 "Bufo_gargarizans"
"12441" "Nitrospirota" "G_BG72" 0 "Bufo_gargarizans"
"12442" "Nitrospirota" "G_BG73" 0 "Bufo_gargarizans"
"12443" "Nitrospirota" "G_BG74" 0 "Bufo_gargarizans"
"12444" "Nitrospirota" "G_BG75" 0 "Bufo_gargarizans"
"12445" "Nitrospirota" "G_BG76" 0 "Bufo_gargarizans"
"12446" "Nitrospirota" "G_BG77" 0 "Bufo_gargarizans"
"12447" "Nitrospirota" "G_BG78" 0 "Bufo_gargarizans"
"12448" "Nitrospirota" "G_BG79" 0 "Bufo_gargarizans"
"12449" "Nitrospirota" "G_BG80" 0 "Bufo_gargarizans"
"12450" "Nitrospirota" "G_BG81" 0 "Bufo_gargarizans"
"12451" "Nitrospirota" "G_BG82" 0 "Bufo_gargarizans"
"12452" "Nitrospirota" "G_BG83" 0 "Bufo_gargarizans"
"12453" "Nitrospirota" "G_BG84" 0 "Bufo_gargarizans"
"12454" "Nitrospirota" "G_BG85" 0 "Bufo_gargarizans"
"12455" "Nitrospirota" "G_BG86" 0 "Bufo_gargarizans"
"12456" "Nitrospirota" "G_BG87" 0 "Bufo_gargarizans"
"12457" "Nitrospirota" "G_BG88" 0 "Bufo_gargarizans"
"12458" "Nitrospirota" "G_BG89" 0 "Bufo_gargarizans"
"12459" "Nitrospirota" "G_BG90" 0 "Bufo_gargarizans"
"12460" "Nitrospirota" "G_BG91" 0 "Bufo_gargarizans"
"12461" "Nitrospirota" "G_BG92" 0 "Bufo_gargarizans"
"12462" "Nitrospirota" "G_BG93" 0 "Bufo_gargarizans"
"12463" "Nitrospirota" "G_BG94" 0 "Bufo_gargarizans"
"12464" "Nitrospirota" "G_BG95" 0 "Bufo_gargarizans"
"12465" "Nitrospirota" "G_BG96" 0 "Bufo_gargarizans"
"12466" "Nitrospirota" "G_BG97" 0 "Bufo_gargarizans"
"12467" "Nitrospirota" "G_BG98" 0 "Bufo_gargarizans"
"12468" "Nitrospirota" "G_BG99" 0 "Bufo_gargarizans"
"12469" "Nitrospirota" "G_BP1" 0 "Batrachuperus_pinchonii"
"12470" "Nitrospirota" "G_BP2" 0 "Batrachuperus_pinchonii"
"12471" "Nitrospirota" "G_BP3" 0 "Batrachuperus_pinchonii"
"12472" "Nitrospirota" "G_BP4" 0 "Batrachuperus_pinchonii"
"12473" "Nitrospirota" "G_BP5" 0 "Batrachuperus_pinchonii"
"12474" "Nitrospirota" "G_BP6" 1.50003000060001e-05 "Batrachuperus_pinchonii"
"12475" "Nitrospirota" "G_BP7" 0 "Batrachuperus_pinchonii"
"12476" "Nitrospirota" "G_BP8" 0 "Batrachuperus_pinchonii"
"12477" "Nitrospirota" "G_FM10" 0 "Fejervarya_multistriata"
"12478" "Nitrospirota" "G_FM100" 0 "Fejervarya_multistriata"
"12479" "Nitrospirota" "G_FM101" 0 "Fejervarya_multistriata"
"12480" "Nitrospirota" "G_FM102" 0 "Fejervarya_multistriata"
"12481" "Nitrospirota" "G_FM103" 0 "Fejervarya_multistriata"
"12482" "Nitrospirota" "G_FM104" 0 "Fejervarya_multistriata"
"12483" "Nitrospirota" "G_FM105" 0 "Fejervarya_multistriata"
"12484" "Nitrospirota" "G_FM106" 0 "Fejervarya_multistriata"
"12485" "Nitrospirota" "G_FM107" 0 "Fejervarya_multistriata"
"12486" "Nitrospirota" "G_FM108" 0 "Fejervarya_multistriata"
"12487" "Nitrospirota" "G_FM109" 0 "Fejervarya_multistriata"
"12488" "Nitrospirota" "G_FM11" 0 "Fejervarya_multistriata"
"12489" "Nitrospirota" "G_FM110" 0 "Fejervarya_multistriata"
"12490" "Nitrospirota" "G_FM111" 0.000734981625459364 "Fejervarya_multistriata"
"12491" "Nitrospirota" "G_FM12" 0 "Fejervarya_multistriata"
"12492" "Nitrospirota" "G_FM13" 0 "Fejervarya_multistriata"
"12493" "Nitrospirota" "G_FM14" 0 "Fejervarya_multistriata"
"12494" "Nitrospirota" "G_FM15" 0 "Fejervarya_multistriata"
"12495" "Nitrospirota" "G_FM16" 0 "Fejervarya_multistriata"
"12496" "Nitrospirota" "G_FM17" 0 "Fejervarya_multistriata"
"12497" "Nitrospirota" "G_FM18" 0 "Fejervarya_multistriata"
"12498" "Nitrospirota" "G_FM19" 0 "Fejervarya_multistriata"
"12499" "Nitrospirota" "G_FM2" 0 "Fejervarya_multistriata"
"12500" "Nitrospirota" "G_FM20" 0 "Fejervarya_multistriata"
"12501" "Nitrospirota" "G_FM21" 0 "Fejervarya_multistriata"
"12502" "Nitrospirota" "G_FM22" 0 "Fejervarya_multistriata"
"12503" "Nitrospirota" "G_FM23" 0 "Fejervarya_multistriata"
"12504" "Nitrospirota" "G_FM24" 0 "Fejervarya_multistriata"
"12505" "Nitrospirota" "G_FM25" 0 "Fejervarya_multistriata"
"12506" "Nitrospirota" "G_FM26" 0 "Fejervarya_multistriata"
"12507" "Nitrospirota" "G_FM27" 0 "Fejervarya_multistriata"
"12508" "Nitrospirota" "G_FM28" 0 "Fejervarya_multistriata"
"12509" "Nitrospirota" "G_FM29" 0 "Fejervarya_multistriata"
"12510" "Nitrospirota" "G_FM3" 0 "Fejervarya_multistriata"
"12511" "Nitrospirota" "G_FM30" 0 "Fejervarya_multistriata"
"12512" "Nitrospirota" "G_FM31" 0 "Fejervarya_multistriata"
"12513" "Nitrospirota" "G_FM32" 0 "Fejervarya_multistriata"
"12514" "Nitrospirota" "G_FM33" 0 "Fejervarya_multistriata"
"12515" "Nitrospirota" "G_FM34" 0 "Fejervarya_multistriata"
"12516" "Nitrospirota" "G_FM35" 0 "Fejervarya_multistriata"
"12517" "Nitrospirota" "G_FM36" 0 "Fejervarya_multistriata"
"12518" "Nitrospirota" "G_FM37" 0 "Fejervarya_multistriata"
"12519" "Nitrospirota" "G_FM38" 0 "Fejervarya_multistriata"
"12520" "Nitrospirota" "G_FM39" 0 "Fejervarya_multistriata"
"12521" "Nitrospirota" "G_FM4" 0 "Fejervarya_multistriata"
"12522" "Nitrospirota" "G_FM40" 0.000914972550823475 "Fejervarya_multistriata"
"12523" "Nitrospirota" "G_FM41" 0 "Fejervarya_multistriata"
"12524" "Nitrospirota" "G_FM42" 0.00126508223034497 "Fejervarya_multistriata"
"12525" "Nitrospirota" "G_FM43" 0 "Fejervarya_multistriata"
"12526" "Nitrospirota" "G_FM44" 0 "Fejervarya_multistriata"
"12527" "Nitrospirota" "G_FM45" 0 "Fejervarya_multistriata"
"12528" "Nitrospirota" "G_FM46" 0 "Fejervarya_multistriata"
"12529" "Nitrospirota" "G_FM47" 0 "Fejervarya_multistriata"
"12530" "Nitrospirota" "G_FM48" 0 "Fejervarya_multistriata"
"12531" "Nitrospirota" "G_FM49" 0 "Fejervarya_multistriata"
"12532" "Nitrospirota" "G_FM5" 0 "Fejervarya_multistriata"
"12533" "Nitrospirota" "G_FM50" 0 "Fejervarya_multistriata"
"12534" "Nitrospirota" "G_FM51" 0 "Fejervarya_multistriata"
"12535" "Nitrospirota" "G_FM52" 0 "Fejervarya_multistriata"
"12536" "Nitrospirota" "G_FM53" 0 "Fejervarya_multistriata"
"12537" "Nitrospirota" "G_FM54" 0 "Fejervarya_multistriata"
"12538" "Nitrospirota" "G_FM55" 0.000155003875096877 "Fejervarya_multistriata"
"12539" "Nitrospirota" "G_FM56" 0 "Fejervarya_multistriata"
"12540" "Nitrospirota" "G_FM57" 0 "Fejervarya_multistriata"
"12541" "Nitrospirota" "G_FM58" 0 "Fejervarya_multistriata"
"12542" "Nitrospirota" "G_FM59" 0 "Fejervarya_multistriata"
"12543" "Nitrospirota" "G_FM6" 0 "Fejervarya_multistriata"
